pathway,pval,padj,log2err,ES,NES,size,leadingEdge,topGenes
REACTOME_INFECTIOUS_DISEASE,0.001224148231351,0.0318870869940622,0.45505986738723,0.559453632955055,1.09722581647885,861,IL1R1|IAPP|IL6|PTGER2|ST3GAL1|GLP1R|GGT5|NT5E|MGAT4A|ANTXR2|HBEGF|FZD7|ABL1|DOCK2|YES1|RELA|IGHV3-13|IGHV3-48|SFPQ|HMGA1|CTSL|NPM1|TUBB2B|TAF3|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|JAK1|PSMC4|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|STX1A|H2AC21|RANBP1|TUBB6|SEH1L|PRKAR1B|KPNA4|PSMB2|RAC1|VAV3|MTA2|GNG7|TAF4B|TUBA1C|HGS|PSME3|ELOA|ELMO1|PSMD11|MGAT2|GATAD2A|FCGR3A|FXYD2|TUBB4B|H4C13|POLR2A|WIPF1|ST6GAL1|ATP1B3|DPEP1|MGAT1|ACE2|CALCRL|NFKB1|RPS29|NUP98|SH3GL1|SV2B|GNG11|PSMD7|PSMD6|IL10|TUBB1|MAP2K3|P2RX7|H3C13|H3C15|H3C14|PRMT1|IGKV3-15|IGKV3D-20|H3C7|ENO1|AP1S1|TUBB8|IGKV1D-16|SH3GL2|MYO9B|GTF2H5|CD4|HNRNPK|IPO5|GTF2F1|RPL27A|STAM|VAV2|VPS4A|PSMD3|RPS2|GNAI3|ADM|MAP2K6|H4C11|H4C12|NUP188|NUP35|EDEM2|TXNIP|RANGAP1|RAE1|VPS37B|IGKV1-12|IGKV1D-12|ARPC5|GTF2F2|SV2C|LHB|CHMP4A|FAU|TUBA3D|TUBA3E|GRB2|SSRP1|KPNA2|DYNLL1|GNG5|RPL26L1|ATP6V1H|FUT8|KPNA7|CALCR|GNAI2|TAF15|NFKB2|WASF2|GNB4|SUPT5H|CD9|MAN1B1|PTGER4|MAP2K1|NUP93|CPSF4|SLC25A5|SUPT16H|PTHLH|IGKV3-11|RPL28|CRBN|MGAT4C|REST|CD3G|NUP88|GNG12|ADCY2|S1PR1|PSMD12|CCNK|POM121|POM121C|NUP210|ELOB|TAF1L|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|EPS15|POMC|PYCARD|CCR5|ROCK1|TSHR|MTA1|H3C12|HDAC2|VPS37A|AHCYL1|MTA3|PSME4|CTSG|RPL3L|NELFCD|IGHV4-59|ELL|CD247|ERCC3|GRSF1|RNMT|PSMD14|SUDS3|H3C2|CDH1|RIPK1|TUSC3|ENTPD1|IMPDH2|CD8B|WASF1|TLR2|PRKAR2A|CBL|POLR2D|SRPK2|CHMP2B|ZCRB1|GALNT1|POLR2J|MAPK1|RAN|MC2R|TPR|CYFIP2|RPL39L|RPS4Y2,"IL1R1, IAPP, IL6, PTGER2, ST3GAL1"
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.000171178975219408,0.00859930985654381,0.518848077743792,0.74477656860302,1.38716986939669,51,C1S|C1R|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|COLEC11|CFD|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|IGKV3-11|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28,"C1S, C1R, IGHV3-13, IGHV3-48, IGHV3-11"
REACTOME_INTERLEUKIN_10_SIGNALING,0.000141704925358148,0.00762844848178032,0.518848077743792,0.761512370361344,1.41270301460013,46,IL1R1|IL6|CD86|PTGS2|LIF|IL1R2|CCL22|JAK1|IL1RN|CXCL8|IL10,"IL1R1, IL6, CD86, PTGS2, LIF"
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,3.56014527542807e-06,0.000442279586139717,0.627256739718528,0.696252461946336,1.33351137389394,132,IL1R1|IL18R1|IL1RL1|IRAK2|IRAK3|IL33|IL1RL2|IL1R2|RELA|PSMC4|MAP3K3|PTPN12|PSMB2|IL1RN|PSME3|PSMD11|PTPN4|NFKB1|PTPN14|PSMD7|PSMD6|RIPK2|TNIP2|SMAD3|NFKBIB|PSMD3|PELI2|MAP2K6|UBE2V1|PTPN9|IL18BP|CUL1|PTPN11|NFKBIA|ALOX5|NFKB2|MAP2K1|IL37|NKIRAS2|IL1RAP|PSMD12|PELI3|PTPN20|HMGB1|PSME4|CTSG|IRAK4,"IL1R1, IL18R1, IL1RL1, IRAK2, IRAK3"
REACTOME_INTERLEUKIN_1_SIGNALING,0.000673177567682334,0.0213172896432739,0.477270815362862,0.674280579863849,1.28211478920724,95,IL1R1|IRAK2|IRAK3|IL1R2|RELA|PSMC4|MAP3K3|PSMB2|IL1RN|PSME3|PSMD11|NFKB1|PSMD7|PSMD6|RIPK2|TNIP2|NFKBIB|PSMD3|PELI2|MAP2K6|UBE2V1|CUL1|NFKBIA|NFKB2|MAP2K1|NKIRAS2|IL1RAP|PSMD12|PELI3|HMGB1|PSME4|IRAK4,"IL1R1, IRAK2, IRAK3, IL1R2, RELA"
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.00116892456426477,0.0309477569063543,0.45505986738723,0.79110848147427,1.44092625701707,25,SOCS3|STAT5A|IL24|JAK1|IL22RA1|IFNLR1|PTPN11,"SOCS3, STAT5A, IL24, JAK1, IL22RA1"
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,1.46313233415922e-06,0.00021481442906065,0.643551836150722,0.726614258019799,1.38227775102098,101,FGF2|IL6|HGF|IL13RA2|PTGS2|MYC|SOCS3|LIF|BCL6|ANXA1|CDKN1A|PIK3R1|MCL1|CCL22|JAK1|IL2RG|MMP3|MMP2|ITGAX|IL4R|CCND1|TWIST1|CXCL8|IL10|CCL11|JUNB|ZEB1|MMP1|BCL2|ALOX5|OPRD1|RORC|FOXO3,"FGF2, IL6, HGF, IL13RA2, PTGS2"
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.00111370095120655,0.0304725956235301,0.45505986738723,0.804842980748928,1.46271450705286,22,IL6|SOCS3|LIF|JAK1|CLCF1|OSMR|IL11|IL6ST|LIFR|IL11RA|PTPN11,"IL6, SOCS3, LIF, JAK1, CLCF1"
REACTOME_INTERLEUKIN_7_SIGNALING,2.77854367835027e-05,0.00249297113363094,0.575610261071129,0.811714031208513,1.49403596154089,34,SOCS2|HGF|IL7R|STAT5A|PIK3R1|TSLP|JAK1|IL2RG|IRS1|CRLF2|H3C13|H3C15|H3C14|H3C7,"SOCS2, HGF, IL7R, STAT5A, PIK3R1"
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,9.65631768024361e-06,0.00103966353690623,0.593325476396405,0.635123239831326,1.22996184039765,283,PDGFRA|FGF7|FGF2|PDE1A|HGF|KIT|IL1RL1|CD86|EREG|IL33|NR4A1|HBEGF|TGFA|CSNK2A1|ESR1|CDKN1A|PIK3R1|PSMC4|KITLG|PIP4K2A|IRS1|PRKAR1B|PSMB2|RAC1|MTA2|PSME3|PSMD11|GATAD2A|PDE1C|AREG|FGF10|AGO2|SNAI1|CDKN1B|EGR1|PSMD7|PSMD6|CAMK4|PTEN|PSMD3|ICOS|CAMKK2|MAF1|PREX2|PDE1B|MKRN1|GRB2|KPNA2|PTPN11|FGF9|TNRC6C|FOXO3|PIK3CA|IL1RAP|CBX8|BTC|REST|LAMTOR3|ADCY2|RRAGB|PSMD12|RPTOR|PIK3R3|RRAGD|MTA1|HDAC2|AHCYL1|MTA3|PSME4|IRAK4|PIK3CB,"PDGFRA, FGF7, FGF2, PDE1A, HGF"
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.0020164162653316,0.0452293370626463,0.431707695803346,0.781793043105477,1.43098865255953,27,OGN|PRELP|ST3GAL1|CHST2|LUM,"OGN, PRELP, ST3GAL1, CHST2, LUM"
REACTOME_LEISHMANIA_INFECTION,7.1632347424147e-05,0.0046274496435999,0.538434096309916,0.626764470915789,1.2125094097083,265,IAPP|IL6|PTGER2|GLP1R|GGT5|NT5E|FZD7|ABL1|YES1|RELA|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|PRKAR1B|RAC1|VAV3|GNG7|ELMO1|FCGR3A|WIPF1|DPEP1|CALCRL|NFKB1|GNG11|IL10|P2RX7|IGKV3-15|IGKV3D-20|IGKV1D-16|MYO9B|VAV2|GNAI3|ADM|TXNIP|IGKV1-12|IGKV1D-12|ARPC5|LHB|GRB2|GNG5|CALCR|GNAI2|NFKB2|WASF2|GNB4|PTGER4|PTHLH|IGKV3-11|CD3G|GNG12|ADCY2|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|POMC|PYCARD|TSHR|AHCYL1|CTSG|IGHV4-59|CD247,"IAPP, IL6, PTGER2, GLP1R, GGT5"
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,7.50448916859084e-12,4.0399166690914e-09,0.875325132024659,0.688194884467658,1.33542072486961,308,PDGFRA|FGF7|FGF2|DUSP5|RASGRP1|IL6|HGF|KIT|EREG|SPRED1|MYC|PEA15|HBEGF|TGFA|NEFL|MMP10|PTPN3|ZDHHC9|RASA4|MRAS|PIK3R1|CSF2RA|JAK1|PSMC4|KITLG|IL2RG|RAF1|RASA3|IRS1|DUSP6|PEBP1|PSMB2|RAC1|DUSP1|KSR1|ETV4|IL6ST|PSME3|PSMD11|SPTBN4|MMP2|AREG|PPP1CC|FGF10|AGO2|RAPGEF2|PSMD7|PSMD6|IL2RA|RASAL2|CDC42EP2|CDC14B|VWF|RASGRP3|VCL|MAPK6|PSPN|KBTBD7|MARK3|PSMD3|RASA2|RASGRF1|RCE1|PDE6D|GRB2|PTPN11|DUSP7|FGF9|TNRC6C|DLG2|ARL2|NCAM1|FOXO3|DUSP4|NRAS|MAP2K1|PAK3|PIK3CA|RGL3|BTC|LAMTOR3,"PDGFRA, FGF7, FGF2, DUSP5, RASGRP1"
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.000398731033087095,0.0149755957775735,0.49849310876659,0.609816861739218,1.18107958537843,286,OGN|PRELP|DCN|GPC3|ST3GAL1|HAS2|CEMIP|CSGALNACT2|CHSY1|HS6ST2|CHST2|VCAN|ADPGK|DSEL|PHKG2|HK1|HS6ST3|PCK1|PFKFB2|RPIA|SEH1L|CHST15|PFKP|CHST9|HK2|CSPG4|LUM|G6PC2|PFKFB4|HEXB|GNPDA1|CRYL1|B3GAT1|NUP98|HAS3|ENO1|PAPSS1|HMMR|CHST3|B3GALT2|LYVE1|PFKFB3|RHCE|NUP188|NUP35|ENO2|AKR1B1|RAE1|EPM2A|PGM2L1|ALDOC|NUP93|SLC25A13|NUP88|B4GAT1|GLB1|GYG2|FUT1|POM121|POM121C|GLCE|NUP210|CHPF|B4GALT6|FBP1|XYLT1|HS3ST1|B3GNT3|DERA|PRPS2|GPC4,"OGN, PRELP, DCN, GPC3, ST3GAL1"
REACTOME_METABOLISM_OF_RNA,2.30379730628091e-10,9.30158162410918e-08,0.826657301178302,0.626625149430109,1.22551284103928,656,NIP7|IMP4|LTV1|BYSL|NOP14|DHX37|DDX21|HNRNPH1|EFTUD2|EIF4A1|DHX15|CCAR1|MRM2|QTRT2|TGS1|PES1|PTBP1|GAR1|RCL1|SET|DKC1|RRP1|PUS7|BOP1|ZFP36|DDX42|TSR1|NSUN2|HEATR1|WDR43|PNO1|WDR3|C1D|EBNA1BP2|PSMC4|FUS|LAS1L|RNPS1|PWP2|HNRNPF|NCL|UTP11|RBM17|NOP58|UTP3|SRRT|CLP1|METTL1|NOL6|SEH1L|PSMB2|UTP4|FTSJ3|SRSF9|WDR46|PSME3|CHTOP|NOL12|RIOK1|PSMD11|ETF1|NOP2|CWC25|CTNNBL1|ALYREF|RBM28|SF3A3|SMG1|NOB1|SNRPA1|NUDT21|POLR2A|DHX9|U2AF1|POP1|DDX20|UTP20|NXF1|ISY1|SNRPA|UTP14A|TRMT10A|RPS29|NUP98|HNRNPR|PSMD7|HNRNPD|PSMD6|DIMT1|HNRNPM|SRSF2|PRPF4|HNRNPUL1|WDR4|ADAT2|NOL9|RPP14|LSM4|CSNK1E|GNL3|TEX10|WDR12|U2SURP|KRR1|ISG20L2|UTP25|RBMX|YBX1|PCF11|GTF2H5|TRMT6|SRSF11|CNOT6|XRN2|HNRNPK|NOP56|SNRPN|GTF2F1|RPL27A|RIOK3|HNRNPA0|MAGOH|BMS1|RNPC3|PSMD3|RPS2|RBM22|SNRPD3|UTP15|PRCC|SART1|NUP188|NUP35|PHAX|SNRPB|PRPF40A|SNRPD1|RAE1|PATL1|DIS3|EXOSC2|PABPC1|GTF2F2|SRSF7|DHX16|A1CF|PDCD11|FAU|PRPF19|SRRM1|DDX39B|WTAP|DDX46|GEMIN4|DCAF13|CNOT2|POP7|WBP11|PUS1|YWHAZ|WDR33|RPL26L1|EXOSC10|DDX39A|MPHOSPH10|PQBP1|SUPT5H|RRP9|RBM8A|XAB2|SNRPF|KHSRP|PAN2|RPP38|NUP93|SMG5|EXOSC6|CPSF4|RPL28|EXOSC5|HNRNPC|RIOK2|NUP88|DDX47|WBP4|PSMD12|EIF4A2|POM121|POM121C|NUP210|WDR36|HNRNPA1|CPSF7|SRSF1|SNRNP40|PSME4|HNRNPU|RPL3L|SF3A2|SF3B4|PRPF38A|ERCC3|ZFP36L1|RNMT|PSMD14|MT-RNR2|WDR75|DDX6|SF3A1|UPF3A|SF3B5|MAPKAPK2|NAT10|TP53RK|APOBEC3H|C2orf49|TRMT12|ELAC2|POLR2D|RPP40|ZCRB1|PPIE|POLR2J|EIF4A3|IGF2BP2|RAN|TPR|RPL39L|RPS4Y2,"NIP7, IMP4, LTV1, BYSL, NOP14"
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.00212740862357548,0.0458101990276586,0.431707695803346,0.779434153053747,1.41966261650746,25,HGF|LAMC2|LAMA3|LAMB3|ITGA2|LAMA2|LAMA1,"HGF, LAMC2, LAMA3, LAMB3, ITGA2"
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS,0.00209041115341923,0.0456218109834062,0.431707695803346,0.976853061867733,1.72913867387438,3,HGF|TNS4,"HGF, TNS4"
REACTOME_MET_RECEPTOR_ACTIVATION,0.000627383907463009,0.0205603271151929,0.477270815362862,0.957849115677595,1.6958331349517,5,HGF|HPN,"HGF, HPN"
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,0.00197941884935215,0.0450248090380805,0.431707695803346,0.750933665498845,1.38409140353348,36,FBLN1|MFAP4|FBLN5|LTBP1|TGFB3|ITGB5|EFEMP1|ELN|BMP2|MFAP1|LTBP4,"FBLN1, MFAP4, FBLN5, LTBP1, TGFB3"
REACTOME_MRNA_SPLICING,4.74264795531641e-05,0.003829688223918,0.557332238758646,0.655631009154857,1.26226385278666,185,HNRNPH1|EFTUD2|DHX15|CCAR1|PTBP1|DDX42|FUS|RNPS1|HNRNPF|RBM17|SRRT|CLP1|SRSF9|CWC25|CTNNBL1|ALYREF|SF3A3|SNRPA1|NUDT21|POLR2A|DHX9|U2AF1|ISY1|SNRPA|HNRNPR|HNRNPD|HNRNPM|SRSF2|PRPF4|HNRNPUL1|LSM4|U2SURP|RBMX|YBX1|PCF11|SRSF11|HNRNPK|SNRPN|GTF2F1|HNRNPA0|MAGOH|RNPC3|RBM22|SNRPD3|PRCC|SART1|SNRPB|PRPF40A|SNRPD1|GTF2F2|SRSF7|DHX16|PRPF19|SRRM1|DDX46|WBP11|WDR33|PQBP1|RBM8A|XAB2|SNRPF|CPSF4|HNRNPC|WBP4|HNRNPA1|CPSF7|SRSF1|SNRNP40|HNRNPU|SF3A2|SF3B4|PRPF38A|SF3A1|SF3B5|POLR2D|ZCRB1|PPIE|POLR2J|EIF4A3,"HNRNPH1, EFTUD2, DHX15, CCAR1, PTBP1"
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,5.1393297798066e-08,1.18571679919824e-05,0.719512826338911,0.747310416797851,1.42235887255157,104,PDGFRA|FGF7|FGF2|HGF|KIT|IL1RL1|CD86|EREG|IL33|HBEGF|TGFA|ESR1|PIK3R1|KITLG|PIP4K2A|IRS1|RAC1|AREG|FGF10,"PDGFRA, FGF7, FGF2, HGF, KIT"
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.00179479475442994,0.0420086018609325,0.45505986738723,0.712392170933349,1.32385387230391,48,NR4A3|NR4A2|NR4A1|ESR1|PPARD|RXRG|RXRB|NR1D1|NRBP1|RARA|NR0B1|NR1H2|MED1|RORC,"NR4A3, NR4A2, NR4A1, ESR1, PPARD"
REACTOME_PARASITE_INFECTION,0.000175713452177056,0.00859930985654381,0.518848077743792,0.69689070035564,1.32297011163227,84,ABL1|YES1|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|RAC1|VAV3|ELMO1|FCGR3A|WIPF1|IGKV3-15|IGKV3D-20|IGKV1D-16|MYO9B|VAV2|IGKV1-12|IGKV1D-12|ARPC5|GRB2|WASF2|IGKV3-11|CD3G|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28,"ABL1, YES1, IGHV3-13, IGHV3-48, IGHV3-11"
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,0.00194242145350745,0.0448144378202076,0.45505986738723,0.826998027513855,1.49186294355074,17,FGF7|FGF2|FGF10|FGF9,"FGF7, FGF2, FGF10, FGF9"
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,4.8957474916785e-07,7.90663219906077e-05,0.659444398037935,0.752600882179015,1.43064007646155,94,PDGFRA|FGF7|FGF2|HGF|KIT|CD86|EREG|NR4A1|HBEGF|TGFA|ESR1|CDKN1A|PIK3R1|KITLG|IRS1|RAC1|AREG|FGF10|CDKN1B|PTEN|ICOS|GRB2|PTPN11|FGF9|FOXO3|PIK3CA|BTC,"PDGFRA, FGF7, FGF2, HGF, KIT"
REACTOME_PI_3K_CASCADE_FGFR2,0.00168434684638379,0.0404404271272695,0.45505986738723,0.798772863109863,1.45168272900105,22,FGF7|FGF2|PIK3R1|FGF10|GRB2|PTPN11|FGF9|PIK3CA,"FGF7, FGF2, PIK3R1, FGF10, GRB2"
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.72269402907387e-05,0.00249297113363094,0.575610261071129,0.639987560202882,1.23671533604002,235,HNRNPH1|EFTUD2|DHX15|CCAR1|PTBP1|DDX42|FUS|RNPS1|HNRNPF|RBM17|SRRT|CLP1|SEH1L|SRSF9|CHTOP|CWC25|CTNNBL1|ALYREF|SF3A3|SNRPA1|NUDT21|POLR2A|DHX9|U2AF1|NXF1|ISY1|SNRPA|NUP98|HNRNPR|HNRNPD|HNRNPM|SRSF2|PRPF4|HNRNPUL1|LSM4|U2SURP|RBMX|YBX1|PCF11|SRSF11|HNRNPK|SNRPN|GTF2F1|HNRNPA0|MAGOH|RNPC3|RBM22|SNRPD3|PRCC|SART1|NUP188|NUP35|SNRPB|PRPF40A|SNRPD1|RAE1|GTF2F2|SRSF7|DHX16|PRPF19|SRRM1|DDX39B|WTAP|DDX46|WBP11|WDR33|DDX39A|PQBP1|RBM8A|XAB2|SNRPF|NUP93|CPSF4|HNRNPC|NUP88|WBP4|POM121|POM121C|NUP210|HNRNPA1|CPSF7|SRSF1|SNRNP40|HNRNPU|SF3A2|SF3B4|PRPF38A|SF3A1|SF3B5|POLR2D|ZCRB1|PPIE|POLR2J|EIF4A3|TPR|SNRPD2|NUP214|SRSF6|SNW1|LSM6,"HNRNPH1, EFTUD2, DHX15, CCAR1, PTBP1"
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.00216440610994993,0.045993629836436,0.431707695803346,0.793814273065406,1.4417090544145,23,DUSP5|IL6|PEA15|JAK1|DUSP6|DUSP1|IL6ST|PTPN11|DUSP7|DUSP4|MAP2K1,"DUSP5, IL6, PEA15, JAK1, DUSP6"
REACTOME_RHO_GTPASE_CYCLE,0.00170275482641135,0.0404404271272695,0.45505986738723,0.582314965701907,1.13417818185786,436,LETM1|SWAP70|GJA1|BASP1|RHOF|ARHGAP6|DOCK2|DNMBP|PIK3R1|DOCK4|EPHA2|RHOQ|AKAP13|ARHGEF6|RND3|RAC1|RAPGEF1|VAV3|HGS|CDC37|PEAK1|WIPF1|STARD13|ARHGAP21|ABL2|ARHGAP22|PLEKHG1|CCT6A|ARHGAP27|DIAPH3|FERMT2|FGD4|ITSN2|RASAL2|CDC42EP2|SRGAP3|TRIP10|ARAP2|ANKLE2|RBMX|MYO9B|RBBP6|PTK2B|ARHGAP23|ARHGEF9|AKAP12|TJP2|SLC1A5|SPEN|STAM|SLK|UBXN11|DOCK9|VAV2|TPM4|ERBIN|JAG1|FAF2|HINT2|SCFD1|DOCK3|LEMD3|SRGAP1|ARHGAP31|TFRC|ABCD3|FNBP1|PREX2|VRK2|PDE5A|WDR6|DOCK10|SRRM1|DDX39B|MCF2|GRB2|RHPN2|CCT2|FMNL2|OSBPL11|CCDC115|ADD3|RACGAP1|ARHGEF3|WASF2|ARHGEF11|FAM83B|YKT6|SENP1|ARHGAP17|PAK3|PIK3CA|FNBP1L|ARHGEF1|MACO1|STOM|LBR|FMNL1|HNRNPC|FMNL3|DOCK5|ARHGAP29|MCF2L|SRGAP2|FGD5|TMPO|ARHGAP5|PIK3R3|CPSF7|EPSTI1|ROCK1|CPD|TRIO|ARL13B|KCTD13|FARP2|PLD1|CAVIN1|COPS4|ARHGAP10|MOSPD2|FAM169A|CCT7|LMAN1|PLD2|RHOU|ARHGAP42|MPP7|GOPC|ARHGAP15|DIAPH1|DSG2|VANGL1|WASF1|ARHGDIA|ARHGEF5|ARHGEF4|ANLN|DOCK8|CDC42EP4|CYFIP2|HMOX2|FILIP1|SH3RF1|RHOB|PAK5|ARHGEF18|SLITRK5|CCP110|NSFL1C|ARMCX3|WWP2|DBT|RHOJ|TMEM59|ARHGAP39,"LETM1, SWAP70, GJA1, BASP1, RHOF"
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,0.00223840112813716,0.0463463823325834,0.431707695803346,0.935569179877696,1.65926577920013,6,SLIT2|ABL1|ABL2|CLASP2,"SLIT2, ABL1, ABL2, CLASP2"
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.000636542635145292,0.0205603271151929,0.477270815362862,0.741761283643791,1.37501076149346,45,IGHV3-13|IGHV3-48|PIK3R1|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|GRB2|PIK3CA|IGKV3-11|MS4A2|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|IGHV4-59|PIK3CB,"IGHV3-13, IGHV3-48, PIK3R1, IGHV3-11, IGHV3-53"
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,3.22726748699962e-05,0.00274317736394967,0.557332238758646,0.769710104826317,1.43512449129296,53,IGHV3-13|IGHV3-48|PIK3R1|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|FCGR3A|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|PLD4|PLPP4|PIK3CA|IGKV3-11|CD3G|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|PLPP5|AHCYL1|PLD1|IGHV4-59|PIK3CB|PLD2|CD247,"IGHV3-13, IGHV3-48, PIK3R1, IGHV3-11, IGHV3-53"
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,6.39436637829742e-06,0.000737635835782167,0.610526878385931,0.771104120248879,1.44686689177722,60,IMP4|NOP14|DHX37|GAR1|RCL1|DKC1|HEATR1|WDR43|PNO1|WDR3|PWP2|UTP11|NOP58|UTP3|NOL6|UTP4|WDR46|NOP2|UTP20|UTP14A|DIMT1|KRR1|UTP25|NOP56|BMS1|RPS2|UTP15|PDCD11|DCAF13|MPHOSPH10|RRP9,"IMP4, NOP14, DHX37, GAR1, RCL1"
REACTOME_RRNA_PROCESSING,1.25932045932157e-08,3.38967090300721e-06,0.747739663149885,0.694529900724556,1.33983800637379,205,NIP7|IMP4|LTV1|BYSL|NOP14|DHX37|DDX21|MRM2|PES1|GAR1|RCL1|DKC1|RRP1|BOP1|TSR1|HEATR1|WDR43|PNO1|WDR3|C1D|EBNA1BP2|LAS1L|PWP2|NCL|UTP11|NOP58|UTP3|NOL6|UTP4|FTSJ3|WDR46|NOL12|RIOK1|NOP2|RBM28|NOB1|UTP20|UTP14A|RPS29|DIMT1|NOL9|RPP14|CSNK1E|GNL3|TEX10|WDR12|KRR1|ISG20L2|UTP25|XRN2|NOP56|RPL27A|RIOK3|BMS1|RPS2|UTP15|DIS3|EXOSC2|PDCD11|FAU|DCAF13|RPL26L1|EXOSC10|MPHOSPH10|RRP9|RPP38|EXOSC6|RPL28|EXOSC5|RIOK2|DDX47,"NIP7, IMP4, LTV1, BYSL, NOP14"
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,0.000316707371763528,0.0126546765465818,0.49849310876659,0.762644385817806,1.413214656876,41,IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|JCHAIN|IGKV3-15|IGKV3D-20|IGKV1D-16|ALB|IGKV1-12|IGKV1D-12|IGKV3-11|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28,"IGHV3-13, IGHV3-48, IGHV3-11, IGHV3-53, IGHV3-7"
REACTOME_SIGNALING_BY_EGFR,0.000275695666483964,0.0120337432803136,0.49849310876659,0.747859256001767,1.38811039858208,47,SPRY1|EREG|HBEGF|TGFA|PTPN3|PIK3R1|SPRY2|PAG1|PTPN12|HGS|AREG|SH3GL1|SH3GL2|STAM|GRB2|PTPN11|NRAS|PIK3CA|BTC|EPS15,"SPRY1, EREG, HBEGF, TGFA, PTPN3"
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.00129777985959004,0.0322448380498141,0.45505986738723,0.801348173899412,1.45543291238343,24,EREG|HBEGF|PIK3R1|PTPN12|CDC37|ERBIN|GRB2|NRAS|PIK3CA|BTC,"EREG, HBEGF, PIK3R1, PTPN12, CDC37"
REACTOME_SIGNALING_BY_FGFR,0.00048084467974758,0.0168818295172248,0.49849310876659,0.691551701465331,1.31228037761366,82,FGF7|FGF2|SPRED1|HNRNPH1|PTBP1|PIK3R1|SPRY2|HNRNPF|POLR2A|FGF10|HNRNPM|GTF2F1|FGFBP1|GTF2F2|GRB2|PTPN11|FGF9|NRAS|PIK3CA|HNRNPA1|SPRED2|ESRP1|CBL|POLR2D|POLR2J|MAPK1,"FGF7, FGF2, SPRED1, HNRNPH1, PTBP1"
