pathway,pval,padj,log2err,ES,NES,size,leadingEdge,topGenes
REACTOME_INFECTIOUS_DISEASE,0.00173957079221963,0.0394324406427223,0.45505986738723,0.556322547240881,1.09612042508228,861,IL1R1|IAPP|IL6|PTGER2|GLP1R|ST3GAL1|GGT5|NT5E|MGAT4A|ANTXR2|HBEGF|FZD7|ABL1|DOCK2|YES1|RELA|IGHV3-13|IGHV3-48|SFPQ|HMGA1|CTSL|NPM1|TUBB2B|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|TAF3|JAK1|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|PSMC4|STX1A|H2AC21|TUBB6|RANBP1|SEH1L|KPNA4|PSMB2|VAV3|PRKAR1B|RAC1|MTA2|TAF4B|GNG7|TUBA1C|PSME3|ELOA|HGS|ELMO1|PSMD11|GATAD2A|FCGR3A|FXYD2|MGAT2|TUBB4B|H4C13|POLR2A|WIPF1|ST6GAL1|DPEP1|ATP1B3|ACE2|CALCRL|MGAT1|RPS29|NFKB1|SV2B|GNG11|SH3GL1|PSMD7|NUP98|IL10|PSMD6|TUBB1|P2RX7|MAP2K3|H3C13|H3C15|H3C14|IGKV3-15|IGKV3D-20|PRMT1|ENO1|H3C7|SH3GL2|TUBB8|IGKV1D-16|AP1S1|MYO9B|GTF2H5|CD4|HNRNPK|IPO5|RPL27A|GTF2F1|STAM|VAV2|PSMD3|RPS2|VPS4A|ADM|GNAI3|MAP2K6|H4C11|H4C12|NUP188|TXNIP|NUP35|EDEM2|IGKV1-12|IGKV1D-12|RANGAP1|VPS37B|RAE1|SV2C|ARPC5|GTF2F2|LHB|FAU|CHMP4A|TUBA3D|TUBA3E|SSRP1|DYNLL1|KPNA2|GNG5|CALCR|RPL26L1|GRB2|KPNA7|FUT8|ATP6V1H|TAF15|NFKB2|GNB4|WASF2|GNAI2|CD9|SUPT5H|PTGER4|MAN1B1|MAP2K1|IGKV3-11|PTHLH|NUP93|SUPT16H|SLC25A5|CPSF4|CRBN|MGAT4C|CD3G|REST|ADCY2|NUP88|GNG12|S1PR1|RPL28|PSMD12|POM121|POM121C|NUP210|CCNK|ELOB|TAF1L|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|EPS15|CCR5|POMC|PYCARD|ROCK1|TSHR|H3C12|AHCYL1|VPS37A|HDAC2|MTA1|PSME4|CTSG|IGHV4-59|MTA3|RPL3L|NELFCD|ERCC3|CD247|ELL|GRSF1|RNMT|H3C2|PSMD14|SUDS3|CDH1|TUSC3|ENTPD1|RIPK1|IMPDH2|CD8B|TLR2|WASF1|CBL|MC2R|CHMP2B|PRKAR2A|ZCRB1|SRPK2|POLR2J|POLR2D|GALNT1|RPL39L|RPS4Y2|CYFIP2|TPR|MAPK1|RAN|RPL15|CXCR4,"IL1R1, IAPP, IL6, PTGER2, GLP1R"
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.000275695666483964,0.0115777016937051,0.49849310876659,0.743896611803398,1.39130478504796,51,C1S|C1R|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|COLEC11|CFD|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|IGKV3-11|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28,"C1S, C1R, IGHV3-13, IGHV3-48, IGHV3-11"
REACTOME_INTERLEUKIN_10_SIGNALING,8.40408630237044e-05,0.00484735692083152,0.538434096309916,0.763179654397105,1.42158781985076,46,IL1R1|IL6|CD86|PTGS2|LIF|IL1R2|CCL22|JAK1|IL1RN|CXCL8|IL10,"IL1R1, IL6, CD86, PTGS2, LIF"
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,4.59705188978985e-06,0.000530302771572187,0.610526878385931,0.694894637097576,1.33676861200121,132,IL1R1|IL18R1|IL1RL1|IRAK2|IRAK3|IL33|IL1RL2|IL1R2|RELA|PSMC4|MAP3K3|PTPN12|PSMB2|IL1RN|PSME3|PSMD11|PTPN4|NFKB1|PTPN14|PSMD7|PSMD6|RIPK2|SMAD3|TNIP2|NFKBIB|PSMD3|MAP2K6|PELI2|UBE2V1|PTPN9|IL18BP|PTPN11|NFKBIA|CUL1|ALOX5|NFKB2|IL37|MAP2K1|IL1RAP|NKIRAS2|PSMD12|PELI3|PTPN20|HMGB1|PSME4|CTSG|IRAK4,"IL1R1, IL18R1, IL1RL1, IRAK2, IRAK3"
REACTOME_INTERLEUKIN_1_SIGNALING,0.000609066459329393,0.0196728466363394,0.477270815362862,0.672775904488572,1.28479017812295,95,IL1R1|IRAK2|IRAK3|IL1R2|RELA|PSMC4|MAP3K3|PSMB2|IL1RN|PSME3|PSMD11|NFKB1|PSMD7|PSMD6|RIPK2|TNIP2|NFKBIB|PSMD3|MAP2K6|PELI2|UBE2V1|NFKBIA|CUL1|NFKB2|MAP2K1|IL1RAP|NKIRAS2|PSMD12|PELI3|HMGB1|PSME4|IRAK4,"IL1R1, IRAK2, IRAK3, IL1R2, RELA"
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.00129777985959004,0.0332131759626955,0.45505986738723,0.787794201317823,1.44049414159504,25,SOCS3|STAT5A|IL24|JAK1|IL22RA1|IFNLR1|PTPN11,"SOCS3, STAT5A, IL24, JAK1, IL22RA1"
REACTOME_INTERLEUKIN_2_SIGNALING,0.00144504331610459,0.0348320142613271,0.45505986738723,0.874721941122547,1.56766402440178,10,STAT5A|JAK1|IL2RG|IL2RA|PTK2B,"STAT5A, JAK1, IL2RG, IL2RA, PTK2B"
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,1.56580715540387e-06,0.000229888959634296,0.643551836150722,0.726187132648397,1.38742912403484,101,FGF2|IL6|HGF|IL13RA2|PTGS2|MYC|SOCS3|LIF|ANXA1|BCL6|CDKN1A|PIK3R1|CCL22|MCL1|JAK1|IL2RG|MMP3|MMP2|ITGAX|IL4R|CCND1|CXCL8|IL10|TWIST1|CCL11|JUNB|ZEB1|MMP1|BCL2|ALOX5|OPRD1|RORC|FOXO3,"FGF2, IL6, HGF, IL13RA2, PTGS2"
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.00227539865847252,0.0453675164621372,0.431707695803346,0.803161971963558,1.46543044330963,22,IL6|SOCS3|LIF|JAK1|CLCF1|OSMR|IL11|IL6ST|LIFR|PTPN11|IL11RA,"IL6, SOCS3, LIF, JAK1, CLCF1"
REACTOME_INTERLEUKIN_7_SIGNALING,4.85489868305002e-05,0.00373364827291704,0.557332238758646,0.811150714686368,1.49902350449694,34,SOCS2|HGF|IL7R|STAT5A|TSLP|PIK3R1|JAK1|IL2RG|IRS1|CRLF2|H3C13|H3C15|H3C14|H3C7,"SOCS2, HGF, IL7R, STAT5A, TSLP"
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,2.63891957419501e-05,0.00266365944520309,0.575610261071129,0.633625443525267,1.23257755201973,283,PDGFRA|FGF7|FGF2|PDE1A|HGF|IL1RL1|KIT|CD86|EREG|IL33|NR4A1|HBEGF|TGFA|CSNK2A1|ESR1|CDKN1A|PIK3R1|KITLG|PSMC4|PIP4K2A|IRS1|PSMB2|PRKAR1B|RAC1|MTA2|PSME3|PSMD11|GATAD2A|PDE1C|AREG|FGF10|SNAI1|AGO2|EGR1|PSMD7|CDKN1B|PSMD6|CAMK4|PTEN|ICOS|PSMD3|CAMKK2|PREX2|PDE1B|MAF1|MKRN1|PTPN11|KPNA2|FGF9|GRB2|TNRC6C|FOXO3|PIK3CA|IL1RAP|REST|BTC|LAMTOR3|CBX8|ADCY2|RRAGB|PSMD12|RPTOR|PIK3R3|RRAGD|AHCYL1|HDAC2|MTA1|PSME4|MTA3|IRAK4|PIK3CB,"PDGFRA, FGF7, FGF2, PDE1A, HGF"
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.00131618777808824,0.0332131759626955,0.45505986738723,0.782406671918857,1.43773087945488,27,OGN|PRELP|ST3GAL1|CHST2|LUM,"OGN, PRELP, ST3GAL1, CHST2, LUM"
REACTOME_LEISHMANIA_INFECTION,6.82482137019751e-05,0.00440883460514759,0.538434096309916,0.625936805764088,1.216345765017,265,IAPP|IL6|PTGER2|GLP1R|GGT5|NT5E|FZD7|ABL1|YES1|RELA|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|VAV3|PRKAR1B|RAC1|GNG7|ELMO1|FCGR3A|WIPF1|DPEP1|CALCRL|NFKB1|GNG11|IL10|P2RX7|IGKV3-15|IGKV3D-20|IGKV1D-16|MYO9B|VAV2|ADM|GNAI3|TXNIP|IGKV1-12|IGKV1D-12|ARPC5|LHB|GNG5|CALCR|GRB2|NFKB2|GNB4|WASF2|GNAI2|PTGER4|IGKV3-11|PTHLH|CD3G|ADCY2|GNG12|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|POMC|PYCARD|TSHR|AHCYL1|CTSG|IGHV4-59|CD247,"IAPP, IL6, PTGER2, GLP1R, GGT5"
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,9.06539248496673e-12,4.88020295440709e-09,0.875325132024659,0.687699878826217,1.34047600832831,308,PDGFRA|FGF7|FGF2|DUSP5|RASGRP1|IL6|HGF|KIT|EREG|SPRED1|MYC|HBEGF|PEA15|TGFA|NEFL|MMP10|PTPN3|ZDHHC9|RASA4|MRAS|CSF2RA|PIK3R1|JAK1|KITLG|IL2RG|PSMC4|RASA3|RAF1|IRS1|DUSP6|PEBP1|PSMB2|RAC1|DUSP1|KSR1|ETV4|IL6ST|PSME3|PSMD11|MMP2|SPTBN4|AREG|PPP1CC|FGF10|AGO2|RAPGEF2|PSMD7|PSMD6|IL2RA|RASAL2|CDC42EP2|CDC14B|VWF|RASGRP3|VCL|KBTBD7|MAPK6|PSPN|PSMD3|MARK3|RASGRF1|RASA2|RCE1|PDE6D|PTPN11|DUSP7|FGF9|GRB2|DLG2|TNRC6C|ARL2|NCAM1|FOXO3|DUSP4|NRAS|PAK3|MAP2K1|PIK3CA|RGL3,"PDGFRA, FGF7, FGF2, DUSP5, RASGRP1"
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.00040784478718631,0.0149641788355381,0.49849310876659,0.607706723362461,1.18227452909881,286,OGN|PRELP|DCN|GPC3|ST3GAL1|HAS2|CEMIP|CSGALNACT2|CHSY1|HS6ST2|CHST2|VCAN|DSEL|ADPGK|PHKG2|HK1|PCK1|PFKFB2|HS6ST3|RPIA|SEH1L|CHST15|CHST9|PFKP|HK2|CSPG4|LUM|G6PC2|PFKFB4|HEXB|GNPDA1|CRYL1|B3GAT1|NUP98|HAS3|ENO1|HMMR|PAPSS1|CHST3|B3GALT2|LYVE1|PFKFB3|RHCE|NUP188|ENO2|NUP35|AKR1B1|RAE1|EPM2A|PGM2L1|ALDOC|NUP93|SLC25A13|NUP88|B4GAT1|B4GALT6|GLB1|GYG2|FBP1|POM121|POM121C|GLCE|NUP210|CHPF|FUT1|XYLT1|B3GNT3|HS3ST1|DERA|GPC4|PRPS2|HEXA,"OGN, PRELP, DCN, GPC3, ST3GAL1"
REACTOME_METABOLISM_OF_RNA,2.65821960665675e-10,1.07325616618766e-07,0.814035837847908,0.624319487276198,1.22660286699103,656,NIP7|IMP4|LTV1|BYSL|NOP14|DDX21|DHX37|HNRNPH1|EFTUD2|EIF4A1|DHX15|CCAR1|QTRT2|PES1|TGS1|MRM2|PTBP1|RCL1|SET|GAR1|DKC1|RRP1|PUS7|BOP1|ZFP36|TSR1|PNO1|NSUN2|HEATR1|DDX42|WDR43|WDR3|C1D|EBNA1BP2|FUS|RNPS1|LAS1L|PSMC4|PWP2|NCL|HNRNPF|UTP11|NOP58|UTP3|SRRT|METTL1|RBM17|CLP1|NOL6|SEH1L|UTP4|PSMB2|FTSJ3|SRSF9|WDR46|PSME3|NOL12|RIOK1|CHTOP|PSMD11|NOP2|ETF1|ALYREF|CWC25|SMG1|NOB1|CTNNBL1|SF3A3|RBM28|SNRPA1|POLR2A|DHX9|NUDT21|U2AF1|POP1|UTP20|NXF1|DDX20|ISY1|SNRPA|UTP14A|TRMT10A|RPS29|PSMD7|NUP98|HNRNPR|PSMD6|HNRNPD|DIMT1|HNRNPM|PRPF4|WDR4|ADAT2|SRSF2|HNRNPUL1|NOL9|RPP14|LSM4|CSNK1E|WDR12|U2SURP|GNL3|UTP25|TEX10|KRR1|ISG20L2|RBMX|GTF2H5|PCF11|TRMT6|YBX1|SRSF11|CNOT6|HNRNPK|SNRPN|XRN2|NOP56|RPL27A|RIOK3|GTF2F1|RNPC3|MAGOH|BMS1|HNRNPA0|PSMD3|RPS2|RBM22|UTP15|SNRPD3|SART1|NUP188|NUP35|PRCC|SNRPB|PHAX|DIS3|PRPF40A|SNRPD1|EXOSC2|PATL1|RAE1|PABPC1|A1CF|SRSF7|GTF2F2|PDCD11|FAU|PRPF19|DHX16|DDX39B|DDX46|WTAP|GEMIN4|SRRM1|WBP11|POP7|YWHAZ|DCAF13|RPL26L1|PUS1|CNOT2|EXOSC10|DDX39A|WDR33|MPHOSPH10|PQBP1|RRP9|SUPT5H|SNRPF|RBM8A|KHSRP|PAN2|NUP93|RIOK2|XAB2|SMG5|CPSF4|EXOSC6|EXOSC5|RPP38|HNRNPC|NUP88|RPL28|DDX47|PSMD12|WBP4|EIF4A2|POM121|POM121C|NUP210|WDR36|HNRNPA1|CPSF7|SRSF1|SNRNP40|PSME4|HNRNPU|RPL3L|ERCC3|SF3A2|PRPF38A|ZFP36L1|SF3B4|MT-RNR2|RNMT|PSMD14|WDR75|DDX6|SF3A1|UPF3A|MAPKAPK2|SF3B5|NAT10|APOBEC3H|RPP40|ZCRB1|C2orf49|TRMT12|TP53RK|ELAC2|POLR2J|POLR2D|PPIE|RPL39L|IGF2BP2|RPS4Y2|EIF4A3|TPR,"NIP7, IMP4, LTV1, BYSL, NOP14"
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.00183161073760236,0.0405212512496961,0.45505986738723,0.780270024509926,1.42673606544524,25,HGF|LAMC2|LAMA3|LAMB3|ITGA2|LAMA2|LAMA1,"HGF, LAMC2, LAMA3, LAMB3, ITGA2"
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS,0.00118733244766264,0.0309280952092767,0.45505986738723,0.977269856974074,1.73340185099152,3,HGF|TNS4,"HGF, TNS4"
REACTOME_MET_RECEPTOR_ACTIVATION,0.000847193850113918,0.0256834960471785,0.477270815362862,0.958054402333448,1.70082017954867,5,HGF|HPN,"HGF, HPN"
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,0.00151867512498459,0.036068534218384,0.45505986738723,0.751941257353921,1.39156221628988,36,FBLN1|MFAP4|FBLN5|LTBP1|TGFB3|ITGB5|EFEMP1|ELN|BMP2|MFAP1|LTBP4,"FBLN1, MFAP4, FBLN5, LTBP1, TGFB3"
REACTOME_MRNA_SPLICING,5.19165103225727e-05,0.0038111438259525,0.557332238758646,0.652144264214589,1.26111429719544,185,HNRNPH1|EFTUD2|DHX15|CCAR1|PTBP1|DDX42|FUS|RNPS1|HNRNPF|SRRT|RBM17|CLP1|SRSF9|ALYREF|CWC25|CTNNBL1|SF3A3|SNRPA1|POLR2A|DHX9|NUDT21|U2AF1|ISY1|SNRPA|HNRNPR|HNRNPD|HNRNPM|PRPF4|SRSF2|HNRNPUL1|LSM4|U2SURP|RBMX|PCF11|YBX1|SRSF11|HNRNPK|SNRPN|GTF2F1|RNPC3|MAGOH|HNRNPA0|RBM22|SNRPD3|SART1|PRCC|SNRPB|PRPF40A|SNRPD1|SRSF7|GTF2F2|PRPF19|DHX16|DDX46|SRRM1|WBP11|WDR33|PQBP1|SNRPF|RBM8A|XAB2|CPSF4|HNRNPC|WBP4|HNRNPA1|CPSF7|SRSF1|SNRNP40|HNRNPU|SF3A2|PRPF38A|SF3B4|SF3A1|SF3B5|ZCRB1|POLR2J|POLR2D|PPIE|EIF4A3,"HNRNPH1, EFTUD2, DHX15, CCAR1, PTBP1"
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.00246038649701664,0.0462037696823474,0.431707695803346,0.808482030031287,1.46251497536303,19,SLC6A14|SLC6A20,"SLC6A14, SLC6A20"
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,6.97370309378302e-08,1.2513922773844e-05,0.704975715167238,0.74887654893409,1.43151081796951,104,PDGFRA|FGF7|FGF2|HGF|IL1RL1|KIT|CD86|EREG|IL33|HBEGF|TGFA|ESR1|PIK3R1|KITLG|PIP4K2A|IRS1|RAC1|AREG|FGF10,"PDGFRA, FGF7, FGF2, HGF, IL1RL1"
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.00238639132654291,0.0458812141948429,0.431707695803346,0.710124371819163,1.32507288111559,48,NR4A3|NR4A2|NR4A1|ESR1|PPARD|RXRG|RXRB|NR1D1|NRBP1|RARA|NR0B1|NR1H2|RORC|MED1,"NR4A3, NR4A2, NR4A1, ESR1, PPARD"
REACTOME_PARASITE_INFECTION,0.000293923077053813,0.0115777016937051,0.49849310876659,0.696081002348808,1.32710439475117,84,ABL1|YES1|IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|VAV3|RAC1|ELMO1|FCGR3A|WIPF1|IGKV3-15|IGKV3D-20|IGKV1D-16|MYO9B|VAV2|IGKV1-12|IGKV1D-12|ARPC5|GRB2|WASF2|IGKV3-11|CD3G|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28,"ABL1, YES1, IGHV3-13, IGHV3-48, IGHV3-11"
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,0.00175797877787988,0.0394324406427223,0.45505986738723,0.827214157282178,1.49804118234451,17,FGF7|FGF2|FGF10|FGF9,"FGF7, FGF2, FGF10, FGF9"
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,3.46971759053826e-08,8.00513415531328e-06,0.719512826338911,0.756861034298499,1.44495212534393,94,PDGFRA|FGF7|FGF2|HGF|KIT|CD86|EREG|NR4A1|HBEGF|TGFA|ESR1|CDKN1A|PIK3R1|KITLG|IRS1|RAC1|AREG|FGF10|CDKN1B|PTEN|ICOS,"PDGFRA, FGF7, FGF2, HGF, KIT"
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,4.12526957517513e-05,0.00350647913889886,0.557332238758646,0.636662936175108,1.23580257158824,235,HNRNPH1|EFTUD2|DHX15|CCAR1|PTBP1|DDX42|FUS|RNPS1|HNRNPF|SRRT|RBM17|CLP1|SEH1L|SRSF9|CHTOP|ALYREF|CWC25|CTNNBL1|SF3A3|SNRPA1|POLR2A|DHX9|NUDT21|U2AF1|NXF1|ISY1|SNRPA|NUP98|HNRNPR|HNRNPD|HNRNPM|PRPF4|SRSF2|HNRNPUL1|LSM4|U2SURP|RBMX|PCF11|YBX1|SRSF11|HNRNPK|SNRPN|GTF2F1|RNPC3|MAGOH|HNRNPA0|RBM22|SNRPD3|SART1|NUP188|NUP35|PRCC|SNRPB|PRPF40A|SNRPD1|RAE1|SRSF7|GTF2F2|PRPF19|DHX16|DDX39B|DDX46|WTAP|SRRM1|WBP11|DDX39A|WDR33|PQBP1|SNRPF|RBM8A|NUP93|XAB2|CPSF4|HNRNPC|NUP88|WBP4|POM121|POM121C|NUP210|HNRNPA1|CPSF7|SRSF1|SNRNP40|HNRNPU|SF3A2|PRPF38A|SF3B4|SF3A1|SF3B5|ZCRB1|POLR2J|POLR2D|PPIE|EIF4A3|TPR|SNRPD2|NUP214|LSM6|SRSF6|SNW1,"HNRNPH1, EFTUD2, DHX15, CCAR1, PTBP1"
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,0.00253438170945597,0.0465116643269477,0.431707695803346,0.8639391838464,1.54833932260686,10,SLIT2|ROBO2,"SLIT2, ROBO2"
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.00186842672700572,0.0407771508664086,0.45505986738723,0.675945727533285,1.28469880490098,73,ACSL4|SLC2A2|GLP1R|ABCC8|FFAR1|STX1A|PRKAR1B|GNG7|GNG11|CACNA1A|ADRA2C|KCNJ11|CACNA1D|GNA14|GNG5|GNB4|GNAI2|CACNA2D2,"ACSL4, SLC2A2, GLP1R, ABCC8, FFAR1"
REACTOME_RHO_GTPASE_CYCLE,0.00159230697767204,0.0367367966991479,0.45505986738723,0.577824211352455,1.130552214738,436,LETM1|SWAP70|GJA1|BASP1|RHOF|ARHGAP6|DOCK2|DNMBP|DOCK4|PIK3R1|EPHA2|RHOQ|AKAP13|ARHGEF6|RND3|VAV3|RAPGEF1|RAC1|HGS|CDC37|PEAK1|WIPF1|ARHGAP21|STARD13|ABL2|ARHGAP22|PLEKHG1|DIAPH3|CCT6A|ARHGAP27|FERMT2|FGD4|ITSN2|RASAL2|SRGAP3|CDC42EP2|TRIP10|ARAP2|ANKLE2|RBMX|MYO9B|RBBP6|ARHGEF9|TJP2|ARHGAP23|AKAP12|SLC1A5|PTK2B|SPEN|SLK|UBXN11|DOCK9|STAM|TPM4|JAG1|VAV2|ERBIN|FAF2|HINT2|DOCK3|SCFD1|SRGAP1|ARHGAP31|LEMD3|TFRC|ABCD3|PREX2|PDE5A|VRK2|FNBP1|MCF2|DOCK10|WDR6|DDX39B|SRRM1|RHPN2|FMNL2|CCT2|GRB2|OSBPL11|CCDC115|ARHGEF3|ADD3|RACGAP1|WASF2|FAM83B|YKT6|ARHGEF11|SENP1|ARHGAP17|PAK3|FNBP1L|STOM|PIK3CA|MACO1|ARHGEF1|LBR|HNRNPC|FMNL3|FMNL1|DOCK5|SRGAP2|FGD5|ARHGAP29|MCF2L|PIK3R3|TMPO|EPSTI1|ARHGAP5|CPSF7|ROCK1|CPD|TRIO|PLD1|ARL13B|KCTD13|CAVIN1|MOSPD2|FAM169A|FARP2|ARHGAP10|CCT7|LMAN1|COPS4|RHOU|ARHGAP42|PLD2|MPP7|ARHGAP15|GOPC|DSG2|VANGL1|DIAPH1|WASF1|ARHGEF5|ARHGDIA|ARHGEF4|ANLN|DOCK8|CDC42EP4|CYFIP2|FILIP1|RHOB|SH3RF1|HMOX2|PAK5|ARHGEF18|SLITRK5|ARMCX3|RHOJ|CCP110|DBT|TMEM59|WWP2|NSFL1C,"LETM1, SWAP70, GJA1, BASP1, RHOF"
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.000966438317610918,0.027382418998976,0.477270815362862,0.739087915968237,1.37563690059203,45,IGHV3-13|IGHV3-48|PIK3R1|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|GRB2|PIK3CA|IGKV3-11|MS4A2|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|IGHV4-59|PIK3CB,"IGHV3-13, IGHV3-48, PIK3R1, IGHV3-11, IGHV3-53"
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,4.34977066829922e-05,0.00351243981465162,0.557332238758646,0.767487170427736,1.43696471840556,53,IGHV3-13|IGHV3-48|PIK3R1|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|FCGR3A|IGKV3-15|IGKV3D-20|IGKV1D-16|IGKV1-12|IGKV1D-12|PLD4|PLPP4|PIK3CA|IGKV3-11|CD3G|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28|PLPP5|PLD1|AHCYL1|IGHV4-59|CD247|PIK3CB|PLD2,"IGHV3-13, IGHV3-48, PIK3R1, IGHV3-11, IGHV3-53"
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,2.28723127327298e-06,0.000307823208861322,0.627256739718528,0.770521602497573,1.4518701987787,60,IMP4|NOP14|DHX37|RCL1|GAR1|DKC1|PNO1|HEATR1|WDR43|WDR3|PWP2|UTP11|NOP58|UTP3|NOL6|UTP4|WDR46|NOP2|UTP20|UTP14A|DIMT1|UTP25|KRR1|NOP56|BMS1|RPS2|UTP15|PDCD11|DCAF13|MPHOSPH10|RRP9,"IMP4, NOP14, DHX37, RCL1, GAR1"
REACTOME_RRNA_PROCESSING,1.85613109632237e-08,4.99608620093437e-06,0.73376198835648,0.6910240496485,1.33900822107854,205,NIP7|IMP4|LTV1|BYSL|NOP14|DDX21|DHX37|PES1|MRM2|RCL1|GAR1|DKC1|RRP1|BOP1|TSR1|PNO1|HEATR1|WDR43|WDR3|C1D|EBNA1BP2|LAS1L|PWP2|NCL|UTP11|NOP58|UTP3|NOL6|UTP4|FTSJ3|WDR46|NOL12|RIOK1|NOP2|NOB1|RBM28|UTP20|UTP14A|RPS29|DIMT1|NOL9|RPP14|CSNK1E|WDR12|GNL3|UTP25|TEX10|KRR1|ISG20L2|XRN2|NOP56|RPL27A|RIOK3|BMS1|RPS2|UTP15|DIS3|EXOSC2|PDCD11|FAU|DCAF13|RPL26L1|EXOSC10|MPHOSPH10|RRP9|RIOK2|EXOSC6|EXOSC5|RPP38|RPL28|DDX47,"NIP7, IMP4, LTV1, BYSL, NOP14"
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,0.000490003351736254,0.016837349213916,0.477270815362862,0.761668537998527,1.41719182148613,41,IGHV3-13|IGHV3-48|IGHV3-11|IGHV3-53|IGHV3-7|IGHV3-23|IGHV3-33|IGHV3-30|IGKV1-33|IGKV1D-33|JCHAIN|IGKV3-15|IGKV3D-20|IGKV1D-16|ALB|IGKV1-12|IGKV1D-12|IGKV3-11|IGKV2-28|IGKV2-30|IGKV2D-40|IGKV2D-30|IGKV2D-28,"IGHV3-13, IGHV3-48, IGHV3-11, IGHV3-53, IGHV3-7"
REACTOME_SIGNALING_BY_EGFR,0.000572431595224954,0.0188668780875163,0.477270815362862,0.745990626097496,1.39030197458993,47,SPRY1|EREG|HBEGF|TGFA|PTPN3|SPRY2|PIK3R1|PAG1|PTPN12|HGS|AREG|SH3GL1|SH3GL2|STAM|PTPN11|GRB2|NRAS|PIK3CA|BTC|EPS15,"SPRY1, EREG, HBEGF, TGFA, PTPN3"
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.000874670144021558,0.0256834960471785,0.477270815362862,0.79941899293888,1.45757044860171,24,EREG|HBEGF|PIK3R1|PTPN12|CDC37|ERBIN|GRB2|NRAS|PIK3CA|BTC,"EREG, HBEGF, PIK3R1, PTPN12, CDC37"
REACTOME_SIGNALING_BY_FGFR,0.000280252516753494,0.0115777016937051,0.49849310876659,0.687177171646818,1.30958083273225,82,FGF7|FGF2|SPRED1|HNRNPH1|PTBP1|SPRY2|PIK3R1|HNRNPF|POLR2A|FGF10|HNRNPM|GTF2F1|FGFBP1|GTF2F2|PTPN11|FGF9|GRB2|NRAS|PIK3CA|HNRNPA1|SPRED2|ESRP1|CBL|POLR2J|POLR2D|MAPK1,"FGF7, FGF2, SPRED1, HNRNPH1, PTBP1"
